idx,date,open,high,low,close,volume,dividends,stock_splits
1,1985-12-09,0.0,0.093218533,0.0665846691,0.0665846691,780288,0.0,0.0
2,1985-12-10,0.0,0.093218533,0.0665846691,0.0665846691,117888,0.0,0.0
3,1985-12-11,0.0,0.093218533,0.0665846691,0.0665846691,1632384,0.0,0.0
4,1985-12-12,0.0,0.093218533,0.0665846691,0.0665846691,1357248,0.0,0.0
5,1985-12-13,0.0,0.093218533,0.0665846691,0.0665846691,663936,0.0,0.0
6,1985-12-16,0.0,0.093218533,0.0665846691,0.0665846691,1421952,0.0,0.0
7,1985-12-17,0.0,0.093218533,0.0665846691,0.0665846691,1559040,0.0,0.0
8,1985-12-18,0.0,0.093218533,0.0665846691,0.0665846691,1308672,0.0,0.0
9,1985-12-19,0.0,0.093218533,0.0665846691,0.0665846691,1309056,0.0,0.0
10,1985-12-20,0.0,0.093218533,0.0665846691,0.0665846691,1352640,0.0,0.0
11,1985-12-23,0.0,0.106535468,0.0665846691,0.0665846691,713472,0.0,0.0
12,1985-12-24,0.0,0.093218533,0.0665846691,0.0665846691,1560960,0.0,0.0
13,1985-12-26,0.0,0.093218533,0.0665846691,0.0665846691,652032,0.0,0.0
14,1985-12-27,0.0,0.093218533,0.0665846691,0.0665846691,878592,0.0,0.0
15,1985-12-30,0.0,0.093218533,0.0665846691,0.0665846691,893952,0.0,0.0
16,1985-12-31,0.0,0.093218533,0.0665846691,0.0665846691,160704,0.0,0.0
17,1986-01-02,0.0,0.093218533,0.0665846691,0.0665846691,1137984,0.0,0.0
18,1986-01-03,0.0,0.1065354686,0.0799015984,0.0799015984,839424,0.0,0.0
19,1986-01-06,0.0,0.1065354686,0.0799015984,0.0799015984,1544640,0.0,0.0
20,1986-01-07,0.0,0.1198524059,0.0932185352,0.0932185352,980160,0.0,0.0
21,1986-01-08,0.0,0.1198524059,0.0932185352,0.0932185352,907392,0.0,0.0
22,1986-01-09,0.0,0.1198524059,0.0932185352,0.0932185352,1655616,0.0,0.0
23,1986-01-10,0.0,0.1198524059,0.0932185352,0.0932185352,798336,0.0,0.0
24,1986-01-13,0.0,0.1198524059,0.0932185352,0.0932185352,1286592,0.0,0.0
25,1986-01-14,0.0,0.1198524059,0.0932185352,0.0932185352,490560,0.0,0.0
26,1986-01-15,0.0,0.1198524059,0.0932185352,0.0932185352,1770816,0.0,0.0
27,1986-01-16,0.0,0.1198524059,0.0932185352,0.0932185352,1089216,0.0,0.0
28,1986-01-17,0.0,0.1198524059,0.0932185352,0.0932185352,1106688,0.0,0.0
29,1986-01-20,0.0,0.1198524059,0.0932185352,0.0932185352,1148352,0.0,0.0
30,1986-01-21,0.0,0.1198524059,0.0932185352,0.0932185352,1253760,0.0,0.0
31,1986-01-22,0.0,0.1198524059,0.0932185352,0.0932185352,1648512,0.0,0.0
32,1986-01-23,0.0,0.1065354686,0.0799015984,0.0799015984,1458816,0.0,0.0
33,1986-01-24,0.0,0.1065354686,0.0799015984,0.0799015984,1523904,0.0,0.0
34,1986-01-27,0.0,0.1065354705,0.0932185352,0.0932185352,479424,0.0,0.0
35,1986-01-28,0.0,0.1065354705,0.0932185352,0.0932185352,436608,0.0,0.0
36,1986-01-29,0.0,0.1065354705,0.0932185352,0.0932185352,832320,0.0,0.0
37,1986-01-30,0.0,0.1198524059,0.0932185352,0.0932185352,1154880,0.0,0.0
38,1986-01-31,0.0,0.1065354705,0.0932185352,0.0932185352,795456,0.0,0.0
